,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
225,461825,Female,No,56.0,No,Engineer,2.638210266264068,Low,1.0,6.0,3.69,2.532,5.034,2.399,A
226,467271,Male,Yes,45.0,Yes,Artist,4.0,Average,4.0,6.0,8.353,5.596,3.3480000000000003,5.0,B
227,465634,Male,No,25.0,Yes,Healthcare,1.0,Low,4.0,4.0,2.88,2.418,-0.32799999999999996,2.8080000000000003,B
228,464801,Male,No,40.0,No,Marketing,1.0,Low,1.0,4.0,12.002,9.054,8.524,-0.501,D
229,459429,Female,Yes,25.0,Yes,Healthcare,2.638210266264068,Low,2.0,6.0,13.017000000000001,-1.244,8.765,1.511,D
230,459888,Female,Yes,74.0,No,Lawyer,2.638210266264068,High,2.0,6.0,8.212,5.187,8.22,0.767,D
231,463467,Female,No,23.0,No,Healthcare,0.0,Low,4.0,5.0,11.796,4.477,5.387432820897396,6.041,D
232,462036,Female,Yes,67.0,Yes,Lawyer,0.0,High,2.0,6.0,2.508,4.687,8.097999999999999,5.0,B
233,461282,Male,No,21.0,No,Healthcare,0.0,Low,4.0,5.0,17.031,8.145,5.899,-0.9840000000000001,D
234,460448,Female,No,38.0,Yes,Artist,9.0,Low,1.0,3.0,7.481,2.359,6.41,4.624,A
235,464464,Male,No,28.0,No,Healthcare,0.0,Low,4.0,2.0,9.023,4.221,5.772,13.514000000000001,C
236,462410,Female,Yes,32.0,No,Healthcare,1.0,Low,5.0,7.0,3.486,5.52843433208488,1.105,3.832,B
237,467252,Female,No,33.0,Yes,Artist,0.0,Low,4.0,5.0,10.515999999999998,5.705,4.053999999999999,5.096,D
238,459756,Female,Yes,56.0,No,Lawyer,1.0,High,4.0,4.0,-0.643,3.793,2.782,3.325,B
239,463789,Female,Yes,53.0,Yes,Artist,1.0,Low,2.0,6.0,10.272,11.993,4.99,7.472,C
240,466947,Male,Yes,57.0,No,Executive,1.0,High,5.0,6.0,14.807,8.017000000000001,2.434,12.383,C
241,464150,Female,Yes,40.0,Yes,Artist,0.0,Average,3.0,6.0,16.244,2.719,4.902,15.817,C
242,465693,Female,Yes,25.0,Yes,Healthcare,1.0,High,4.0,4.0,5.687,6.352,-0.34299999999999997,6.57,A
243,461670,Male,Yes,59.0,Yes,Artist,0.0,Average,6.0,6.0,12.415999999999999,13.619000000000002,1.2,12.23,C
244,466768,Female,Yes,36.0,Yes,Artist,0.0,Low,4.0,6.0,8.7,8.915,7.48,13.717,C
245,461550,Male,Yes,37.0,Yes,Entertainment,7.0,Low,2.0,6.0,5.297999999999999,5.515,1.426,8.266,A
246,462438,Male,No,22.0,No,Doctor,1.0,Low,3.0,2.0,6.337999999999999,5.52843433208488,9.817,3.6689999999999996,D
247,460704,Male,Yes,43.0,Yes,Artist,1.0,Low,2.0,6.0,-1.5390000000000001,3.762,1.7469999999999999,0.215,B
248,464884,Male,Yes,41.0,Yes,Artist,1.0,Low,2.0,4.0,5.193,4.617,-0.40399999999999997,6.461,A
249,467050,Female,No,21.0,No,Engineer,0.0,Low,3.0,2.0,3.688,6.3839999999999995,2.904,3.136,B
250,460738,Female,No,49.0,No,Engineer,1.0,Low,3.0,7.0,5.72,2.96,2.719,6.568,A
251,466176,Male,No,38.0,Yes,Doctor,8.0,Low,1.0,2.0,3.975,9.639,5.462000000000001,5.899,B
252,459488,Male,Yes,47.0,No,Artist,2.638210266264068,Average,4.0,6.0,5.937,4.708,5.249,3.0589999999999997,A
253,467773,Male,Yes,70.0,Yes,Lawyer,1.0,High,3.0,6.0,15.945,14.179,9.931000000000001,14.237,C
254,465425,Female,No,31.0,No,Engineer,1.0,Low,4.0,6.0,5.947,1.157,4.167,4.099,B
255,462318,Female,Yes,82.0,No,Lawyer,0.0,Average,2.0,6.0,6.459,6.558,4.164,3.218,A
256,466078,Female,Yes,51.0,No,Executive,2.638210266264068,Low,1.0,6.0,5.885,6.0120000000000005,1.974,4.17,A
257,460792,Female,No,42.0,No,Homemaker,11.0,Low,3.0,6.0,4.935,4.351,4.471,3.988,A
258,460197,Male,No,38.0,Yes,Artist,8.0,Low,3.0,2.0,7.784,3.904,5.901,7.537000000000001,A
259,459375,Male,Yes,18.0,No,Executive,0.0,High,4.0,6.0,8.243,5.51,0.16,3.097,A
260,463862,Male,Yes,50.0,Yes,Artist,6.0,Average,3.0,6.0,15.600999999999999,18.489,-3.295,9.865,C
261,460144,Female,No,46.0,Yes,Doctor,1.0,Low,3.0,3.0,1.3659999999999999,5.977,2.315,3.028,A
262,462721,Female,Yes,72.0,No,Lawyer,1.0,High,3.0,6.0,8.822000000000001,2.154,3.014,4.856,D
263,459637,Female,No,33.0,No,Engineer,2.638210266264068,Low,4.0,6.0,12.253,15.450999999999999,11.415999999999999,7.691,C
264,465809,Female,No,25.0,No,Homemaker,1.0,Low,7.0,4.0,2.353,-2.9389999999999996,2.55,2.533,B
265,466915,Female,Yes,75.0,No,Entertainment,2.0,High,2.0,2.0,3.3989999999999996,0.025,5.8,-6.361000000000001,D
266,467343,Male,No,72.0,Yes,Artist,1.0,Low,1.0,6.0,5.672999999999999,1.625,6.846,4.002,B
267,466268,Female,Yes,72.0,Yes,Artist,0.0,Average,3.0,4.0,12.802999999999999,7.995,9.972999999999999,3.992,C
268,464868,Male,Yes,36.0,Yes,Entertainment,6.0,Low,6.0,4.0,4.524,7.065,3.8080000000000003,3.8810000000000002,A
269,464038,Male,Yes,40.0,Yes,Artist,1.0,Low,2.0,6.0,7.763,-0.355,6.023,3.114,A
270,460176,Female,No,28.0,Yes,Entertainment,0.0,Low,4.0,6.0,10.179,13.997,7.992999999999999,9.056000000000001,C
271,462161,Female,No,28.0,Yes,Doctor,0.0,Low,3.0,6.0,7.775,4.084,-0.171,7.5889999999999995,D
272,464841,Male,Yes,19.0,No,Entertainment,0.0,High,3.0,4.0,10.318,4.09,13.943,9.628,D
273,464893,Male,Yes,43.0,Yes,Artist,0.0,Low,2.0,4.0,2.862,6.849,9.818999999999999,-1.158,B
274,464443,Female,Yes,35.0,Yes,Artist,1.0,Average,2.0,6.0,4.798,2.1390000000000002,2.551,3.5260000000000002,B
275,467619,Male,Yes,65.0,Yes,Lawyer,1.0,High,2.0,6.0,4.739,3.755,3.8339999999999996,4.2330000000000005,B
276,465974,Male,Yes,52.0,Yes,Executive,7.0,High,4.0,4.0,17.750999999999998,6.037999999999999,8.05,6.894,C
277,462075,Female,No,40.0,Yes,Artist,1.0,Low,1.0,6.0,-1.585,8.838,6.81,4.685,B
278,459494,Female,Yes,69.0,No,Engineer,9.0,Low,3.0,6.0,7.002000000000001,6.537999999999999,5.8660000000000005,4.803,A
279,466921,Female,No,22.0,No,Healthcare,3.0,Low,3.0,6.0,0.386,5.952000000000001,3.009,-3.14,D
280,463544,Male,Yes,47.0,Yes,Executive,1.0,Average,4.0,6.0,7.396,4.879,0.0,6.7589999999999995,C
281,461167,Male,Yes,29.0,Yes,Marketing,1.0,High,2.0,3.0,5.597,4.698,4.02,2.3609999999999998,A
282,467364,Male,Yes,46.0,Yes,Artist,1.0,Average,3.0,3.0,10.957,4.01,1.962,12.215,C
283,462408,Male,No,32.0,Yes,Artist,1.0,Low,2.0,6.0,4.513,4.4719999999999995,0.141,3.23,A
284,466224,Female,No,38.0,Yes,Healthcare,0.0,Low,1.0,2.0,4.603,5.52843433208488,4.43,12.752,C
285,465151,Male,Yes,59.0,Yes,Artist,0.0,Low,1.0,6.0,3.804,-0.401,6.422999999999999,5.0,B
286,467216,Female,No,26.0,Yes,Entertainment,1.0,Low,1.0,6.0,16.2,10.939,4.275,5.414,D
287,460586,Male,No,26.0,Yes,Healthcare,1.0,Low,2.0,3.0,4.824,3.2710000000000004,4.263,3.292,A
288,461197,Male,No,28.0,No,Marketing,0.0,Low,1.0,3.0,12.623,6.626,7.946000000000001,7.421,D
289,462776,Female,Yes,53.0,Yes,Engineer,1.0,Average,3.0,6.0,17.817,12.046,5.34,6.763999999999999,C
290,465058,Female,No,43.0,No,Entertainment,2.638210266264068,Low,1.0,6.0,7.537000000000001,1.54,2.301,1.101,B
291,464088,Male,No,27.0,No,Doctor,1.0,Low,3.0,6.0,2.168,2.383,2.778,3.49,D
292,459471,Female,No,32.0,No,Artist,2.638210266264068,Low,8.0,6.0,8.511000000000001,5.167999999999999,4.329,7.206,C
293,464695,Male,No,26.0,No,Engineer,0.0,Low,4.0,4.0,10.695,10.34,1.781,8.479,D
294,462331,Female,No,31.0,No,Entertainment,0.0,Low,2.0,6.0,13.73,6.744,9.305,0.003,D
295,466523,Male,Yes,39.0,Yes,Executive,1.0,High,3.0,3.0,-2.16,5.113,2.165,2.211,B
296,465337,Female,Yes,43.0,No,Engineer,1.0,Low,3.0,7.0,6.034,3.153,5.516,1.121,A
297,460834,Male,Yes,25.0,No,Doctor,1.0,Low,2.0,1.0,5.944,0.603,1.158,6.9879999999999995,A
298,466824,Male,Yes,40.0,Yes,Artist,3.0,High,3.0,6.0,7.468999999999999,6.4239999999999995,2.209,2.012,A
299,461607,Female,Yes,40.0,Yes,Entertainment,7.0,Average,2.0,3.0,4.247,5.52843433208488,2.875,-1.088,B
300,465091,Male,Yes,63.0,Yes,Entertainment,2.638210266264068,Average,3.0,6.0,21.595,5.103,7.341,15.339,C
301,459532,Female,Yes,27.0,Yes,Healthcare,2.638210266264068,Low,2.0,6.0,9.06,3.1439999999999997,16.415,4.738,D
302,466999,Male,No,27.0,Yes,Healthcare,1.0,Low,3.0,6.0,4.773,7.155,5.263,2.971,D
303,466597,Male,No,19.0,No,Healthcare,1.0,Low,2.0,6.0,7.985,10.484000000000002,10.047,6.725,D
304,464075,Female,No,86.0,Yes,Lawyer,0.0,High,2.0,6.0,-2.178,4.836,10.609000000000002,4.6610000000000005,B
305,463394,Male,Yes,41.0,Yes,Marketing,2.638210266264068,High,2.0,6.0,7.4270000000000005,2.301,2.258,6.515,B
306,462163,Female,Yes,27.0,Yes,Artist,4.0,Average,2.0,3.0,14.459000000000001,5.692,10.285,8.386000000000001,C
307,463895,Female,Yes,70.0,No,Doctor,0.0,Average,2.0,6.0,2.526,2.279,3.65,3.909,B
308,464767,Female,Yes,53.0,No,Engineer,8.0,Average,4.0,4.0,2.719,2.015,0.263,6.365,B
309,464763,Female,Yes,49.0,No,Engineer,2.638210266264068,Average,4.0,4.0,3.8369999999999997,7.646,7.478,5.0,B
310,460718,Male,Yes,55.0,No,Executive,3.0,Low,3.0,4.0,10.934000000000001,7.276,6.204,9.712,D
311,461989,Female,Yes,57.0,Yes,Engineer,0.0,Average,4.0,2.0,9.136000000000001,11.843,6.182,1.365,C
312,466374,Male,Yes,83.0,No,Lawyer,2.638210266264068,Low,1.0,4.0,7.197,3.6189999999999998,1.318,-0.318,B
313,463738,Male,Yes,43.0,No,Executive,0.0,High,4.0,6.0,6.3229999999999995,4.449,0.479,4.147,A
314,465967,Male,Yes,36.0,No,Doctor,6.0,Low,3.0,6.0,6.558,3.1489999999999996,1.885,-0.33899999999999997,A
315,462260,Male,Yes,74.0,Yes,Lawyer,0.0,Low,2.0,6.0,7.848,5.172000000000001,10.007,14.337,C
316,467234,Female,No,30.0,No,Homemaker,0.0,Low,4.0,6.0,12.13,6.404,3.832,0.499,D
317,466573,Female,No,37.0,Yes,Artist,5.0,Low,2.0,6.0,3.563,4.508,1.445,-0.16,B
318,463229,Female,No,22.0,No,Marketing,0.0,Low,1.0,5.0,10.027000000000001,2.375,6.239,7.301,B
319,459768,Male,No,19.0,No,Healthcare,0.0,Low,4.0,6.0,8.498,9.671,-0.753,4.935,D
320,462541,Male,Yes,70.0,Yes,Engineer,4.0,High,2.0,6.0,0.138,3.0980000000000003,1.5,0.767,B
321,467714,Male,Yes,89.0,Yes,Lawyer,13.0,Low,1.0,6.0,8.507,3.786,-0.97,2.489,A
322,467730,Male,No,18.0,No,Healthcare,2.638210266264068,Low,4.0,6.0,12.655999999999999,5.665,8.988,8.719,D
323,459474,Male,No,25.0,Yes,Doctor,6.0,Low,1.0,2.0,7.816,7.376,2.48,5.0,D
324,460093,Female,No,45.0,Yes,Artist,4.0,Low,1.0,3.0,1.925,2.628,-0.21100000000000002,6.182,A
325,467865,Female,No,35.0,Yes,Artist,3.0,Low,1.0,4.0,4.048,1.99,3.2960000000000003,3.972,A
326,465758,Female,Yes,37.0,No,Engineer,7.0,Low,1.0,4.0,3.784,4.571000000000001,6.0520000000000005,-7.456,D
327,464184,Female,Yes,39.0,No,Engineer,4.0,Average,2.0,6.0,0.631,3.576,4.842,0.40700000000000003,B
328,462618,Female,No,32.0,Yes,Healthcare,1.0,Low,5.0,4.0,8.634,9.852,9.71,2.7689999999999997,D
329,464226,Female,Yes,62.0,Yes,Artist,2.0,Average,3.0,6.0,19.33,6.815,9.902000000000001,10.156,C
330,465432,Female,Yes,58.0,Yes,Engineer,0.0,Average,4.0,4.0,2.144,-3.7939999999999996,4.332,8.401,B
331,464087,Female,No,32.0,No,Engineer,2.638210266264068,Low,4.0,6.0,10.935,8.148,12.306,9.322000000000001,C
332,466627,Male,No,25.0,No,Healthcare,0.0,Low,5.0,6.0,19.877,11.524000000000001,4.643,1.101,C
333,467380,Female,Yes,56.0,Yes,Artist,0.0,Average,4.0,6.0,12.009,16.090999999999998,8.877,13.106,C
334,465842,Female,No,36.0,Yes,Entertainment,10.0,Low,2.0,6.0,4.473,4.7410000000000005,0.706,2.127,A
335,464622,Female,No,30.0,No,Healthcare,8.0,Low,3.0,6.0,7.541,1.331,5.387432820897396,4.498,A
336,462083,Male,No,19.0,No,Healthcare,1.0,Low,5.0,6.0,8.794,-1.7990000000000002,7.111000000000001,-0.48700000000000004,D
337,460910,Male,Yes,27.0,Yes,Healthcare,0.0,Low,2.0,6.0,3.3489999999999998,4.853,3.98,4.129,A
338,460255,Female,No,38.0,Yes,Doctor,14.0,Low,1.0,6.0,5.266,2.396,5.343,3.839,A
339,460109,Male,Yes,46.0,Yes,Artist,8.0,Average,2.0,6.0,16.676,12.557,2.491,12.427999999999999,C
340,464306,Male,No,29.0,Yes,Artist,3.0,Low,1.0,6.0,6.207999999999999,0.457,4.11,5.04,B
341,466835,Male,Yes,51.0,No,Entertainment,1.0,Average,4.0,7.0,3.682,-2.47,1.1440000000000001,5.16,B
342,465192,Male,Yes,55.0,No,Artist,0.0,Low,1.0,6.0,8.327,6.124,7.559,3.0780000000000003,A
343,463380,Female,Yes,69.0,Yes,Engineer,1.0,Low,1.0,3.0,6.419,5.284,2.7460000000000004,5.318,A
344,462391,Female,No,26.0,No,Healthcare,1.0,Low,8.0,7.0,11.126,12.907,-0.574,11.052,C
345,467086,Female,Yes,83.0,Yes,Lawyer,0.0,Low,3.0,6.0,6.325,3.93,3.306,6.834,A
346,460306,Female,Yes,39.0,Yes,Healthcare,9.0,Low,1.0,6.0,10.759,13.507,4.07,3.783,D
347,460752,Male,Yes,35.0,Yes,Artist,9.0,Low,1.0,6.0,6.767,3.7939999999999996,5.445,3.554,A
348,467264,Male,Yes,19.0,No,Marketing,2.0,High,5.0,6.0,5.392,11.427999999999999,6.943,15.727,C
349,461646,Female,Yes,60.0,Yes,Artist,2.638210266264068,High,4.0,6.0,10.075,15.615,-0.042,7.875,C
350,463570,Male,Yes,35.0,Yes,Artist,2.638210266264068,Average,4.0,6.0,11.477,4.2219999999999995,4.1419999999999995,12.831,C
351,465277,Female,No,40.0,Yes,Engineer,2.638210266264068,Low,1.0,6.0,0.9279999999999999,0.9490000000000001,0.29,4.312,B
352,467426,Female,Yes,86.0,No,Lawyer,2.638210266264068,Low,3.0,5.0,7.522,8.277000000000001,5.792999999999999,5.7379999999999995,B
353,466258,Female,No,29.0,No,Healthcare,1.0,Low,3.0,6.0,3.389,5.973,8.274,3.353,B
354,463719,Female,No,26.0,No,Doctor,0.0,Low,1.0,6.0,3.966,-1.4480000000000002,9.65,4.3469999999999995,D
355,460032,Male,No,36.0,Yes,Engineer,8.0,Low,1.0,6.0,3.117,3.185,1.921,4.885,A
356,465175,Female,No,22.0,No,Homemaker,0.0,Low,4.0,6.0,13.844000000000001,7.301,15.828,3.7489999999999997,D
357,466610,Male,No,19.0,No,Marketing,0.0,Low,5.0,6.0,4.284,3.708,2.174,-0.132,A
358,459036,Female,Yes,20.0,Yes,Lawyer,1.0,Average,3.0,3.0,6.4910000000000005,3.117,5.484,4.157,A
359,464047,Male,No,43.0,Yes,Healthcare,3.0,Low,3.0,6.0,12.242,0.198,4.69,5.303,D
360,459496,Female,No,42.0,Yes,Artist,2.638210266264068,Low,3.0,6.0,4.72,0.966,2.219,5.747000000000001,A
361,459997,Male,No,43.0,Yes,Entertainment,1.0,Low,2.0,4.0,4.961,1.827,1.879,0.861,A
362,463382,Female,Yes,50.0,Yes,Engineer,4.0,High,3.0,6.0,3.595,3.241,5.215,5.972,B
363,460967,Male,No,25.0,Yes,Entertainment,1.0,Low,2.0,6.0,6.091,4.4239999999999995,1.443,4.982,A
364,465094,Male,Yes,61.0,No,Artist,1.0,High,2.0,6.0,4.0680000000000005,8.186,5.568,2.812,B
365,461229,Female,Yes,28.0,Yes,Healthcare,0.0,Average,2.0,6.0,5.843999999999999,7.444,4.371,3.011,A
366,466442,Male,No,40.0,Yes,Artist,1.0,Low,1.0,6.0,9.737,16.164,10.532,2.779,D
367,464527,Male,No,25.0,No,Executive,12.0,Low,3.0,6.0,7.392,3.9739999999999998,0.535,1.629,A
368,463560,Female,No,18.0,No,Healthcare,9.0,Low,5.0,4.0,7.77,-1.297,7.055,2.6060000000000003,D
369,460011,Male,Yes,43.0,Yes,Entertainment,1.0,Average,5.0,5.0,21.041,5.54,9.446,6.62,C
370,467207,Female,No,27.0,Yes,Artist,8.0,Low,1.0,6.0,-1.858,0.909,5.567,4.5969999999999995,B
371,465177,Female,No,60.0,Yes,Entertainment,1.0,Low,2.0,6.0,9.262,4.446000000000001,9.03,4.447,D
372,467531,Male,Yes,75.0,Yes,Lawyer,2.0,Low,1.0,6.0,2.3080000000000003,12.508,10.788,5.716,D
373,465409,Female,No,31.0,No,Doctor,2.638210266264068,Low,4.0,6.0,9.599,2.54,6.847,11.228,D
374,462842,Male,No,23.0,No,Doctor,6.0,Low,4.0,2.0,6.397,6.292000000000001,8.642999999999999,-4.702,D
375,462124,Male,No,36.0,Yes,Artist,8.0,Low,1.0,6.0,5.781000000000001,5.4079999999999995,-0.20800000000000002,5.249,A
376,466265,Male,No,30.0,No,Doctor,1.0,Low,1.0,3.0,13.481,4.341,-1.893,13.482000000000001,C
377,459789,Male,Yes,56.0,No,Artist,1.0,Average,2.0,6.0,9.751,5.983,11.372,12.135,C
378,464223,Female,Yes,52.0,Yes,Artist,2.0,Low,2.0,6.0,7.8260000000000005,8.751,15.446,8.121,C
379,460280,Male,Yes,39.0,Yes,Entertainment,0.0,Low,1.0,6.0,5.2010000000000005,4.961,7.54,4.965,D
380,460331,Female,No,35.0,No,Artist,5.0,Low,1.0,6.0,7.727,1.845,0.608,0.569,A
381,461494,Male,Yes,33.0,No,Engineer,0.0,Average,2.0,5.0,5.374,5.282,6.645,6.45,B
382,460035,Female,No,25.0,Yes,Artist,0.0,Low,6.0,6.0,5.997999999999999,2.213,2.892,2.106,A
383,463812,Female,Yes,27.0,Yes,Artist,0.0,Average,2.0,4.0,1.778,4.9639999999999995,3.375,2.109,B
384,465569,Male,Yes,35.0,Yes,Artist,1.0,High,3.0,6.0,6.439,4.204,0.025,1.9709999999999999,A
385,466333,Female,Yes,41.0,Yes,Artist,1.0,Average,2.0,6.0,13.749,7.957000000000001,11.075999999999999,3.355,C
386,467668,Female,Yes,49.0,Yes,Artist,2.638210266264068,Average,3.0,7.0,16.19,4.212,6.971,7.1770000000000005,C
387,462723,Female,Yes,46.0,No,Artist,8.0,Average,2.0,6.0,6.7620000000000005,8.521,4.962,5.147,B
388,460909,Female,No,31.0,No,Healthcare,2.638210266264068,Low,2.0,6.0,7.419,0.9309999999999999,5.478,1.68,D
389,467777,Male,No,49.0,Yes,Doctor,2.638210266264068,Low,1.0,6.0,19.497,1.6,7.791,6.763999999999999,C
390,462404,Female,No,26.0,Yes,Artist,9.0,Low,1.0,6.0,6.312,-0.2,3.47,3.659,A
391,461799,Male,Yes,43.0,Yes,Doctor,13.0,High,2.0,6.0,3.3280000000000003,3.457,5.284,5.8660000000000005,B
392,459933,Female,Yes,30.0,Yes,Artist,8.0,Low,4.0,6.0,2.605,6.64,4.101,4.529,A
393,463717,Female,Yes,70.0,Yes,Artist,1.0,Average,4.0,6.0,13.503,11.491,13.834000000000001,6.974,C
394,463652,Female,No,28.0,Yes,Artist,2.638210266264068,Low,1.0,6.0,10.475,3.761,5.3020000000000005,2.636,D
395,462149,Female,Yes,89.0,No,Lawyer,3.0,High,1.0,6.0,7.102,5.209,8.686,-0.177,D
396,462769,Female,Yes,42.0,No,Homemaker,6.0,High,4.0,6.0,5.53,4.677,1.595,6.672999999999999,B
397,465532,Male,Yes,37.0,Yes,Entertainment,6.0,Average,3.0,4.0,2.603,4.0569999999999995,1.454,3.71,A
398,462829,Male,Yes,29.0,No,Executive,1.0,Average,3.0,6.0,9.972999999999999,6.46,12.187999999999999,8.402000000000001,D
399,459210,Female,Yes,68.0,Yes,Artist,1.0,High,2.0,6.0,11.762,8.464,9.121,9.392000000000001,C
400,464659,Female,No,25.0,No,Engineer,1.0,Low,1.0,4.0,5.915,3.823,5.797000000000001,4.252,D
401,461411,Male,No,29.0,No,Healthcare,1.0,Low,3.0,6.0,8.818,4.396,5.387432820897396,6.847,D
402,467759,Female,Yes,48.0,Yes,Doctor,0.0,Low,2.0,6.0,13.759,11.16,9.271,3.1689999999999996,C
403,461475,Female,Yes,51.0,Yes,Doctor,1.0,Average,3.0,1.0,17.781,7.733,7.944,20.119,C
404,462714,Female,Yes,40.0,Yes,Engineer,1.0,High,5.0,2.0,1.063,6.268,-1.9909999999999999,0.244,B
405,466890,Male,Yes,47.0,Yes,Artist,0.0,Average,6.0,7.0,2.7439999999999998,0.382,4.52,6.18,B
406,462888,Male,Yes,39.0,Yes,Executive,2.638210266264068,High,3.0,6.0,3.498,8.387,1.452,5.029,B
407,467479,Male,Yes,35.0,Yes,Executive,1.0,Average,4.0,6.0,8.427,14.087,12.758,11.152000000000001,C
408,466799,Female,No,19.0,No,Healthcare,2.0,Low,3.0,6.0,5.064,4.2989999999999995,10.315999999999999,6.3870000000000005,D
409,466557,Female,No,21.0,No,Healthcare,7.0,Low,3.0,6.0,7.92,5.233,11.020999999999999,5.249,D
410,460873,Male,Yes,46.0,Yes,Entertainment,0.0,Average,3.0,4.0,7.483,-1.6030000000000002,2.219,0.446,B
411,466776,Male,Yes,86.0,Yes,Lawyer,0.0,Low,1.0,6.0,4.99,5.371,-0.275,2.548,B
412,459462,Male,Yes,66.0,Yes,Artist,0.0,High,2.0,6.0,-1.128,1.2009999999999998,5.178999999999999,-1.006,B
413,465727,Male,No,42.0,No,Marketing,1.0,Low,5.0,4.0,3.88,9.173,11.073,4.292,D
414,462348,Female,Yes,73.0,Yes,Lawyer,1.0,High,2.0,6.0,3.86,7.733,5.041,1.808,B
415,460941,Male,Yes,40.0,No,Engineer,1.0,Low,1.0,6.0,7.336,6.084,4.6419999999999995,3.466,A
416,461629,Male,Yes,53.0,Yes,Artist,0.0,Low,3.0,6.0,0.644,1.347,-5.329,5.045,B
417,459907,Female,Yes,39.0,Yes,Artist,8.0,Average,2.0,6.0,18.098,8.093,3.661,10.424000000000001,C
418,467146,Female,No,27.0,No,Homemaker,9.0,Low,1.0,6.0,12.967,9.027000000000001,7.422999999999999,-0.231,D
419,460916,Male,Yes,63.0,No,Entertainment,1.0,Average,3.0,6.0,-1.344,7.195,2.461,3.9930000000000003,B
420,459196,Female,No,23.0,No,Healthcare,1.0,Low,3.0,4.0,8.369,2.372,6.66,8.135,D
421,465444,Female,No,30.0,Yes,Entertainment,0.0,Low,4.0,6.0,5.325,1.2919999999999998,9.412,0.956,B
422,464186,Female,Yes,39.0,Yes,Artist,5.0,Average,2.0,6.0,9.118,0.35600000000000004,7.204,15.800999999999998,C
423,466412,Male,Yes,26.0,Yes,Artist,1.0,Average,3.0,6.0,1.859,4.07,4.235,3.5810000000000004,B
424,459480,Female,Yes,50.0,Yes,Entertainment,7.0,Low,3.0,6.0,1.588,5.917999999999999,4.459,5.1610000000000005,A
425,467880,Female,Yes,45.0,Yes,Artist,1.0,Average,2.0,6.0,8.881,12.08,10.617,9.472000000000001,C
426,460216,Female,No,62.0,No,Entertainment,2.0,Low,1.0,6.0,1.689,5.99,2.595,3.248,A
427,467941,Female,No,27.0,Yes,Doctor,1.0,Low,3.0,6.0,3.758,3.213,0.068,3.1319999999999997,A
428,466090,Male,Yes,57.0,Yes,Entertainment,1.0,Low,3.0,6.0,6.747000000000001,5.343999999999999,3.267,3.853,A
429,462572,Female,Yes,30.0,No,Engineer,1.0,Average,7.0,4.0,7.107,5.52843433208488,2.307,3.4219999999999997,A
430,467443,Male,No,40.0,No,Healthcare,7.0,Low,4.0,3.0,6.678999999999999,2.9730000000000003,1.192,1.6440000000000001,A
431,462548,Male,No,18.0,Yes,Executive,2.638210266264068,Low,5.0,4.0,6.2860000000000005,5.9510000000000005,3.9760000000000004,0.51,A
432,459701,Male,No,47.0,No,Artist,3.0,Low,3.0,5.0,2.302,4.669,7.582000000000001,2.126,B
433,461139,Female,No,32.0,Yes,Artist,4.0,Low,4.0,2.0,4.388999999999999,6.822,5.942,5.699,A
434,461115,Female,Yes,32.0,No,Engineer,5.0,Low,3.0,1.0,7.127000000000001,1.7,1.107,0.196,A
435,459027,Male,Yes,67.0,Yes,Doctor,1.0,Average,3.0,6.0,0.585,7.055,-1.3869999999999998,9.238,B
436,467340,Female,Yes,77.0,Yes,Lawyer,0.0,High,2.0,6.0,6.6770000000000005,7.752000000000001,6.178999999999999,5.619,C
437,461410,Male,Yes,79.0,No,Artist,0.0,Average,2.0,5.0,10.28,9.646,7.65,11.509,C
438,460857,Male,No,31.0,No,Entertainment,1.0,Low,1.0,4.0,4.37,5.715,0.313,2.0,A
439,464300,Male,Yes,42.0,Yes,Artist,0.0,Low,3.0,4.0,9.902999999999999,5.098,5.194,7.351,A
440,460532,Female,No,18.0,No,Artist,0.0,Low,6.0,6.0,6.922000000000001,1.79,9.798,6.082999999999999,D
441,463287,Male,Yes,50.0,Yes,Artist,1.0,Average,4.0,2.0,14.274000000000001,7.845,-0.7829999999999999,6.167999999999999,C
442,461392,Male,Yes,71.0,Yes,Artist,0.0,Average,5.0,6.0,6.922000000000001,2.323,10.226,4.471,C
443,461546,Female,Yes,72.0,No,Lawyer,1.0,Low,3.0,6.0,4.816,4.455,5.438,5.09,A
444,467780,Male,Yes,47.0,Yes,Artist,2.638210266264068,Low,3.0,6.0,10.341,7.7139999999999995,5.731,6.899,A
445,462130,Male,Yes,45.0,Yes,Artist,9.0,Average,2.0,6.0,10.386,7.632000000000001,6.282,9.231,C
446,464684,Female,No,40.0,No,Engineer,9.0,Low,5.0,4.0,5.715,3.986,3.34,5.555,A
447,462276,Female,No,36.0,Yes,Engineer,4.0,Low,1.0,6.0,5.039,7.388,5.252000000000001,3.05,A
448,462142,Female,No,42.0,Yes,Artist,2.638210266264068,Low,1.0,6.0,-2.274,5.03,8.77,2.158,B
449,462417,Male,No,30.0,No,Healthcare,4.0,Low,4.0,6.0,10.745999999999999,11.049000000000001,0.348,4.43,D
450,466463,Female,No,29.0,Yes,Healthcare,2.0,Low,4.0,4.0,1.035,0.17300000000000001,9.192,5.807,B
451,464736,Male,No,28.0,Yes,Engineer,0.0,Low,5.0,4.0,2.721,8.419,13.017000000000001,1.7790000000000001,D
